ticker,estrategia,direccion,fecha_entrada,fecha_salida,dias_aguantados,precio_entrada,strike,prima_entrada,prima_salida,iv_estimada,mult,pct,dolares_x_contrato,toco_50,dia_50,max_mult
AAPL,piso_fuerte,call,2019-02-08T00:00:00,2019-02-22T00:00:00,14.0,40.61,41.82,0.723,0.0,0.377,0.0,-100.0,-72.33,False,,1.0
AAPL,piso_fuerte,call,2019-02-19T00:00:00,2019-03-05T00:00:00,14.0,40.73,41.95,0.679,0.0,0.362,0.0,-100.0,-67.89,False,,1.08
AAPL,piso_fuerte,call,2019-03-18T00:00:00,2019-04-01T00:00:00,14.0,44.8,46.15,0.199,0.401,0.182,2.012,101.2,20.15,True,3.0,4.02
AAPL,piso_fuerte,call,2019-06-06T00:00:00,2019-06-20T00:00:00,14.0,44.31,45.63,0.806,1.676,0.382,2.078,107.8,86.92,True,1.0,2.58
AAPL,piso_fuerte,call,2019-07-23T00:00:00,2019-08-06T00:00:00,14.0,49.95,51.45,0.347,0.0,0.222,0.0,-100.0,-34.72,False,,1.1
AAPL,piso_fuerte,call,2019-08-07T00:00:00,2019-08-21T00:00:00,14.0,47.61,49.04,0.666,1.532,0.325,2.3,130.0,86.57,True,1.0,3.03
AAPL,piso_fuerte,call,2019-08-13T00:00:00,2019-08-27T00:00:00,14.0,50.18,51.68,0.89,0.0,0.376,0.0,-100.0,-88.97,False,,1.0
AAPL,piso_fuerte,call,2020-03-04T00:00:00,2020-03-18T00:00:00,14.0,73.08,75.27,2.614,0.0,0.614,0.0,-100.0,-261.37,False,,1.0
AAPL,piso_fuerte,call,2020-03-26T00:00:00,2020-04-09T00:00:00,14.0,62.39,64.26,5.235,0.434,1.233,0.083,-91.7,-480.13,False,,1.0
AAPL,piso_fuerte,call,2020-05-15T00:00:00,2020-05-29T00:00:00,14.0,74.48,76.72,1.105,1.098,0.337,0.994,-0.6,-0.71,True,5.0,1.77
AAPL,piso_fuerte,call,2020-09-21T00:00:00,2020-10-05T00:00:00,14.0,106.77,109.98,3.81,3.022,0.613,0.793,-20.7,-78.8,False,,1.27
AAPL,piso_fuerte,call,2021-02-23T00:00:00,2021-03-09T00:00:00,14.0,122.47,126.15,1.376,0.0,0.286,0.0,-100.0,-137.58,False,,1.0
AAPL,piso_fuerte,call,2021-03-01T00:00:00,2021-03-15T00:00:00,14.0,124.35,128.08,1.89,0.0,0.342,0.0,-100.0,-188.98,False,,1.0
AAPL,piso_fuerte,call,2021-04-05T00:00:00,2021-04-19T00:00:00,14.0,122.51,126.19,2.18,4.375,0.377,2.007,100.7,219.45,True,3.0,2.53
AAPL,piso_fuerte,call,2021-05-06T00:00:00,2021-05-20T00:00:00,14.0,126.25,130.04,1.318,0.0,0.275,0.0,-100.0,-131.78,False,,1.09
AAPL,piso_fuerte,call,2021-05-11T00:00:00,2021-05-25T00:00:00,14.0,122.73,126.41,1.118,0.0,0.255,0.0,-100.0,-111.82,False,,1.2
AAPL,piso_fuerte,call,2021-05-19T00:00:00,2021-06-02T00:00:00,14.0,121.54,125.19,1.288,1.082,0.277,0.841,-15.9,-20.54,True,1.0,1.68
AAPL,piso_fuerte,call,2021-06-02T00:00:00,2021-06-16T00:00:00,14.0,121.9,125.56,1.057,1.642,0.249,1.553,55.3,58.45,True,12.0,1.87
AAPL,piso_fuerte,call,2021-06-11T00:00:00,2021-06-25T00:00:00,14.0,124.13,127.86,0.714,1.719,0.204,2.408,140.8,100.54,True,3.0,4.09
AAPL,piso_fuerte,call,2021-06-17T00:00:00,2021-07-01T00:00:00,14.0,128.46,132.32,0.761,1.313,0.206,1.726,72.6,55.23,True,12.0,1.95
AAPL,piso_fuerte,call,2021-09-24T00:00:00,2021-10-08T00:00:00,14.0,143.43,147.73,1.375,0.0,0.262,0.0,-100.0,-137.53,False,,1.0
AAPL,piso_fuerte,call,2021-10-01T00:00:00,2021-10-15T00:00:00,14.0,139.26,143.43,1.18,0.0,0.246,0.0,-100.0,-118.0,False,,1.0
AAPL,piso_fuerte,call,2021-10-06T00:00:00,2021-10-20T00:00:00,14.0,138.62,142.78,1.299,2.742,0.259,2.11,111.0,144.24,True,13.0,2.25
AAPL,piso_fuerte,call,2021-10-13T00:00:00,2021-10-27T00:00:00,14.0,137.56,141.68,0.993,2.754,0.227,2.772,177.2,176.03,True,1.0,4.69
AAPL,piso_fuerte,call,2021-10-18T00:00:00,2021-11-01T00:00:00,14.0,143.06,147.36,0.998,0.805,0.223,0.807,-19.3,-19.26,True,1.0,2.36
AAPL,piso_fuerte,call,2021-10-29T00:00:00,2021-11-12T00:00:00,14.0,146.24,150.62,0.995,0.0,0.22,0.0,-100.0,-99.53,False,,1.02
AAPL,piso_fuerte,call,2022-01-28T00:00:00,2022-02-11T00:00:00,14.0,166.52,171.52,2.981,0.0,0.379,0.0,-100.0,-298.06,False,,1.46
AAPL,piso_fuerte,call,2022-03-22T00:00:00,2022-04-05T00:00:00,14.0,165.25,170.21,3.079,3.07,0.388,0.997,-0.3,-0.84,True,2.0,2.21
AAPL,piso_fuerte,call,2022-04-13T00:00:00,2022-04-27T00:00:00,14.0,166.8,171.81,1.834,0.0,0.283,0.0,-100.0,-183.39,False,,1.0
AAPL,piso_fuerte,call,2022-04-19T00:00:00,2022-05-03T00:00:00,14.0,163.86,168.78,2.075,0.0,0.306,0.0,-100.0,-207.46,False,,1.0
AAPL,piso_fuerte,call,2022-05-02T00:00:00,2022-05-16T00:00:00,14.0,154.62,159.26,2.924,3.25,0.392,1.111,11.1,32.56,True,2.0,2.22
AAPL,piso_fuerte,call,2022-05-23T00:00:00,2022-06-06T00:00:00,14.0,140.29,144.5,4.974,0.0,0.61,0.0,-100.0,-497.45,False,,1.43
AAPL,piso_fuerte,call,2022-05-26T00:00:00,2022-06-09T00:00:00,14.0,140.95,145.18,4.596,3.596,0.573,0.782,-21.8,-100.03,True,1.0,1.56
AAPL,piso_fuerte,call,2022-06-24T00:00:00,2022-07-08T00:00:00,14.0,138.87,143.04,3.523,1.106,0.478,0.314,-68.6,-241.62,False,,1.0
AAPL,piso_fuerte,call,2022-07-01T00:00:00,2022-07-15T00:00:00,14.0,136.2,140.28,3.241,6.324,0.458,1.951,95.1,308.31,True,6.0,2.14
AAPL,piso_fuerte,call,2022-07-07T00:00:00,2022-07-21T00:00:00,14.0,143.47,147.77,3.305,4.523,0.447,1.369,36.9,121.8,False,,1.37
AAPL,piso_fuerte,call,2022-07-14T00:00:00,2022-07-28T00:00:00,14.0,145.55,149.91,2.311,4.344,0.351,1.88,88.0,203.31,True,7.0,1.88
AAPL,piso_fuerte,call,2022-07-21T00:00:00,2022-08-04T00:00:00,14.0,152.29,156.86,1.863,4.801,0.3,2.577,157.7,293.81,True,8.0,3.23
AAPL,piso_fuerte,call,2022-07-27T00:00:00,2022-08-10T00:00:00,14.0,153.7,158.32,1.703,5.858,0.284,3.44,244.0,415.46,True,2.0,4.59
AAPL,piso_fuerte,call,2022-08-03T00:00:00,2022-08-17T00:00:00,14.0,162.86,167.75,2.183,3.603,0.317,1.651,65.1,142.01,True,14.0,1.65
AAPL,piso_fuerte,call,2022-08-10T00:00:00,2022-08-24T00:00:00,14.0,166.14,171.12,2.16,0.0,0.311,0.0,-100.0,-216.02,False,,1.45
AAPL,piso_fuerte,call,2022-08-25T00:00:00,2022-09-08T00:00:00,14.0,166.92,171.92,1.83,0.0,0.282,0.0,-100.0,-183.04,False,,1.0
AAPL,piso_fuerte,call,2022-09-09T00:00:00,2022-09-23T00:00:00,14.0,154.49,159.12,1.566,1.901,0.27,1.214,21.4,33.52,True,3.0,2.43
AAPL,piso_fuerte,call,2022-09-16T00:00:00,2022-09-30T00:00:00,14.0,147.94,152.38,2.715,2.432,0.385,0.896,-10.4,-28.31,True,4.0,1.79
AAPL,piso_fuerte,call,2022-09-23T00:00:00,2022-10-07T00:00:00,14.0,147.67,152.1,2.917,0.0,0.404,0.0,-100.0,-291.74,False,,1.0
AAPL,piso_fuerte,call,2022-10-03T00:00:00,2022-10-17T00:00:00,14.0,139.84,144.04,3.338,0.0,0.459,0.0,-100.0,-333.79,False,,1.42
AAPL,piso_fuerte,call,2022-10-13T00:00:00,2022-10-27T00:00:00,14.0,140.37,144.58,2.793,2.642,0.406,0.946,-5.4,-15.09,True,12.0,1.89
AAPL,piso_fuerte,call,2022-10-19T00:00:00,2022-11-02T00:00:00,14.0,141.22,145.46,2.939,2.279,0.418,0.776,-22.4,-65.92,True,5.0,2.75
AAPL,piso_fuerte,call,2022-10-25T00:00:00,2022-11-08T00:00:00,14.0,149.55,154.04,3.385,0.0,0.442,0.0,-100.0,-338.49,False,,1.25
AAPL,piso_fuerte,call,2022-10-28T00:00:00,2022-11-11T00:00:00,14.0,152.89,157.47,3.968,0.0,0.486,0.0,-100.0,-396.75,False,,1.0
AAPL,piso_fuerte,call,2022-11-10T00:00:00,2022-11-23T00:00:00,13.0,144.42,148.75,5.276,1.847,0.624,0.35,-65.0,-342.89,False,,1.19
AAPL,piso_fuerte,call,2022-11-17T00:00:00,2022-12-01T00:00:00,14.0,148.2,152.65,5.209,0.0,0.606,0.0,-100.0,-520.91,False,,1.0
AAPL,piso_fuerte,call,2022-11-23T00:00:00,2022-12-07T00:00:00,14.0,148.55,153.01,5.082,0.0,0.594,0.0,-100.0,-508.18,False,,1.0
AAPL,piso_fuerte,call,2022-11-30T00:00:00,2022-12-14T00:00:00,14.0,145.56,149.93,4.464,0.0,0.548,0.0,-100.0,-446.39,False,,1.0
AAPL,piso_fuerte,call,2022-12-21T00:00:00,2023-01-04T00:00:00,14.0,133.19,137.19,2.408,0.0,0.381,0.0,-100.0,-240.8,False,,1.0
AAPL,piso_fuerte,call,2022-12-30T00:00:00,2023-01-13T00:00:00,14.0,127.76,131.59,1.938,0.921,0.341,0.475,-52.5,-101.73,False,,1.0
AAPL,piso_fuerte,call,2023-01-06T00:00:00,2023-01-20T00:00:00,14.0,127.46,131.28,2.502,4.289,0.402,1.715,71.5,178.76,True,14.0,1.71
AAPL,piso_fuerte,call,2023-01-11T00:00:00,2023-01-25T00:00:00,14.0,131.26,135.2,2.595,4.153,0.404,1.601,60.1,155.86,True,12.0,1.93
AAPL,piso_fuerte,call,2023-01-20T00:00:00,2023-02-03T00:00:00,14.0,135.57,139.64,2.152,7.933,0.351,3.686,268.6,578.07,True,4.0,5.71
AAPL,piso_fuerte,call,2023-01-27T00:00:00,2023-02-10T00:00:00,14.0,143.49,147.8,1.651,1.89,0.29,1.145,14.5,23.87,True,6.0,3.08
AAPL,piso_fuerte,call,2023-02-02T00:00:00,2023-02-16T00:00:00,14.0,148.3,152.75,1.394,1.339,0.259,0.961,-3.9,-5.5,True,1.0,1.92
AAPL,piso_fuerte,call,2023-02-07T00:00:00,2023-02-21T00:00:00,14.0,152.07,156.63,1.399,0.0,0.257,0.0,-100.0,-139.87,False,,1.0
AAPL,piso_fuerte,call,2023-02-10T00:00:00,2023-02-24T00:00:00,14.0,148.72,153.18,1.573,1.312,0.277,0.834,-16.6,-26.17,True,5.0,1.67
AAPL,piso_fuerte,call,2023-02-15T00:00:00,2023-03-01T00:00:00,14.0,152.97,157.56,1.67,0.0,0.282,0.0,-100.0,-166.99,False,,1.0
AAPL,piso_fuerte,call,2023-02-23T00:00:00,2023-03-09T00:00:00,14.0,147.13,151.54,1.835,0.0,0.304,0.0,-100.0,-183.53,False,,1.0
AAPL,piso_fuerte,call,2023-03-03T00:00:00,2023-03-17T00:00:00,14.0,148.74,153.2,1.756,0.0,0.294,0.0,-100.0,-175.6,False,,1.37
AAPL,piso_fuerte,call,2023-03-16T00:00:00,2023-03-30T00:00:00,14.0,153.48,158.09,1.668,1.804,0.281,1.081,8.1,13.58,False,,1.36
AAPL,piso_fuerte,call,2023-03-31T00:00:00,2023-04-14T00:00:00,14.0,162.4,167.27,1.148,0.0,0.224,0.0,-100.0,-114.77,False,,1.06
AAPL,piso_fuerte,call,2023-04-06T00:00:00,2023-04-20T00:00:00,14.0,162.16,167.02,0.881,0.0,0.198,0.0,-100.0,-88.06,False,,1.0
AAPL,piso_fuerte,call,2023-04-13T00:00:00,2023-04-27T00:00:00,14.0,163.05,167.94,1.292,0.0,0.238,0.0,-100.0,-129.21,False,,1.0
AAPL,piso_fuerte,call,2023-04-19T00:00:00,2023-05-03T00:00:00,14.0,165.08,170.04,1.119,0.0,0.22,0.0,-100.0,-111.86,False,,1.0
AAPL,piso_fuerte,call,2023-04-27T00:00:00,2023-05-11T00:00:00,14.0,165.85,170.83,1.24,1.204,0.231,0.971,-2.9,-3.65,True,8.0,1.71
AAPL,piso_fuerte,call,2023-09-11T00:00:00,2023-09-25T00:00:00,14.0,177.12,182.43,2.173,0.0,0.301,0.0,-100.0,-217.26,False,,1.0
AAPL,piso_fuerte,call,2023-09-14T00:00:00,2023-09-28T00:00:00,14.0,173.54,178.75,2.227,0.0,0.309,0.0,-100.0,-222.68,False,,1.18
AAPL,piso_fuerte,call,2023-09-19T00:00:00,2023-10-03T00:00:00,14.0,176.83,182.14,2.282,0.0,0.31,0.0,-100.0,-228.19,False,,1.0
AAPL,piso_fuerte,call,2023-09-25T00:00:00,2023-10-09T00:00:00,14.0,173.88,179.1,1.946,0.0,0.286,0.0,-100.0,-194.64,False,,1.0
AAPL,piso_fuerte,call,2023-10-02T00:00:00,2023-10-16T00:00:00,14.0,171.58,176.73,1.744,1.361,0.271,0.781,-21.9,-38.22,True,7.0,1.74
AAPL,piso_fuerte,call,2023-10-06T00:00:00,2023-10-20T00:00:00,14.0,175.27,180.53,1.166,0.0,0.218,0.0,-100.0,-116.64,False,,1.27
AAPL,piso_fuerte,call,2023-10-11T00:00:00,2023-10-25T00:00:00,14.0,177.55,182.88,1.001,0.0,0.202,0.0,-100.0,-100.12,False,,1.15
AAPL,piso_fuerte,call,2023-10-16T00:00:00,2023-10-30T00:00:00,14.0,176.49,181.78,0.903,0.0,0.193,0.0,-100.0,-90.34,False,,1.0
AAPL,piso_fuerte,call,2023-10-27T00:00:00,2023-11-10T00:00:00,14.0,166.12,171.1,0.833,7.865,0.191,9.443,844.3,703.25,True,5.0,15.86
AAPL,piso_fuerte,call,2023-11-02T00:00:00,2023-11-16T00:00:00,14.0,175.35,180.61,1.133,4.492,0.215,3.963,296.3,335.86,True,5.0,6.16
AAPL,piso_fuerte,call,2024-01-08T00:00:00,2024-01-22T00:00:00,14.0,183.48,188.99,1.305,2.73,0.225,2.092,109.2,142.52,True,14.0,2.09
AAPL,piso_fuerte,call,2024-01-18T00:00:00,2024-02-01T00:00:00,14.0,186.52,192.11,1.625,1.248,0.249,0.768,-23.2,-37.67,True,1.0,2.2
AAPL,piso_fuerte,call,2024-02-01T00:00:00,2024-02-15T00:00:00,14.0,184.77,190.31,1.578,0.0,0.247,0.0,-100.0,-157.83,False,,1.06
AAPL,piso_fuerte,call,2024-02-06T00:00:00,2024-02-20T00:00:00,14.0,187.18,192.8,1.341,0.0,0.226,0.0,-100.0,-134.08,False,,1.0
AAPL,piso_fuerte,call,2024-03-20T00:00:00,2024-04-03T00:00:00,14.0,176.9,182.2,1.267,0.0,0.226,0.0,-100.0,-126.72,False,,1.0
AAPL,piso_fuerte,call,2024-04-11T00:00:00,2024-04-25T00:00:00,14.0,173.3,178.5,2.132,0.0,0.301,0.0,-100.0,-213.19,False,,1.18
AAPL,piso_fuerte,call,2024-04-23T00:00:00,2024-05-07T00:00:00,14.0,165.24,170.2,1.625,6.415,0.266,3.948,294.8,479.01,True,2.0,7.05
AAPL,piso_fuerte,call,2024-05-21T00:00:00,2024-06-04T00:00:00,14.0,190.7,196.42,2.206,0.0,0.291,0.0,-100.0,-220.58,False,,1.0
AAPL,piso_fuerte,call,2024-09-04T00:00:00,2024-09-18T00:00:00,14.0,219.21,225.78,1.203,0.0,0.199,0.0,-100.0,-120.26,False,,1.25
AAPL,piso_fuerte,call,2024-09-11T00:00:00,2024-09-25T00:00:00,14.0,221.0,227.63,0.905,0.946,0.176,1.044,4.4,4.02,True,8.0,2.09
AAPL,piso_fuerte,call,2024-10-04T00:00:00,2024-10-18T00:00:00,14.0,225.11,231.87,2.26,1.381,0.269,0.611,-38.9,-87.81,False,,1.07
AAPL,piso_fuerte,call,2025-01-21T00:00:00,2025-02-04T00:00:00,14.0,221.23,227.86,2.722,3.95,0.301,1.451,45.1,122.77,True,6.0,3.94
AAPL,piso_fuerte,call,2025-03-25T00:00:00,2025-04-08T00:00:00,14.0,222.57,229.25,3.692,0.0,0.361,0.0,-100.0,-369.16,False,,1.0
AAPL,piso_fuerte,call,2025-04-01T00:00:00,2025-04-15T00:00:00,14.0,222.02,228.68,3.703,0.0,0.362,0.0,-100.0,-370.35,False,,1.01
AAPL,piso_fuerte,call,2025-05-01T00:00:00,2025-05-15T00:00:00,14.0,212.2,218.56,12.52,0.0,0.914,0.0,-100.0,-1251.99,False,,1.0
AAPL,piso_fuerte,call,2025-07-02T00:00:00,2025-07-16T00:00:00,14.0,211.6,217.95,1.567,0.0,0.23,0.0,-100.0,-156.72,False,,1.12
AAPL,piso_fuerte,call,2025-07-23T00:00:00,2025-08-06T00:00:00,14.0,213.3,219.7,0.788,0.0,0.169,0.0,-100.0,-78.8,False,,1.0
AAPL,piso_fuerte,call,2025-08-06T00:00:00,2025-08-20T00:00:00,14.0,212.41,218.78,2.009,5.618,0.26,2.797,179.7,360.93,True,1.0,7.07
AAPL,piso_fuerte,call,2026-02-02T00:00:00,2026-02-13T00:00:00,11.0,269.51,277.59,3.085,2.591,0.289,0.84,-16.0,-49.39,True,2.0,1.77
AAPL,piso_fuerte,call,2026-02-20T00:00:00,2026-03-06T00:00:00,14.0,264.34,272.27,4.643,3.716,0.374,0.801,-19.9,-92.6,True,5.0,1.6
AAPL,piso_fuerte,call,2026-03-06T00:00:00,2026-03-20T00:00:00,14.0,257.22,264.94,3.835,0.0,0.338,0.0,-100.0,-383.47,False,,1.06
AAPL,piso_fuerte,call,2026-03-31T00:00:00,2026-04-14T00:00:00,14.0,253.56,261.16,1.85,0.0,0.228,0.0,-100.0,-185.04,False,,1.33
AAPL,piso_fuerte,call,2026-04-07T00:00:00,2026-04-21T00:00:00,14.0,253.27,260.86,2.075,4.463,0.241,2.151,115.1,238.86,True,1.0,5.77
AAPL,piso_fuerte,call,2026-04-15T00:00:00,2026-04-29T00:00:00,14.0,266.18,274.17,2.324,1.873,0.25,0.806,-19.4,-45.1,True,5.0,1.61
AAPL,piso_fuerte,call,2026-04-29T00:00:00,2026-05-13T00:00:00,14.0,269.92,278.02,2.857,13.808,0.277,4.832,383.2,1095.03,True,2.0,7.3
AAPL,tres_semanas,call,2017-06-19T00:00:00,2017-07-10T00:00:00,21.0,33.95,34.97,0.453,0.0,0.255,0.0,-100.0,-45.32,False,,1.0
AAPL,tres_semanas,call,2017-07-07T00:00:00,2017-07-28T00:00:00,21.0,33.45,34.45,0.486,0.526,0.268,1.082,8.2,3.99,True,7.0,2.42
AAPL,tres_semanas,call,2017-07-13T00:00:00,2017-08-03T00:00:00,21.0,34.28,35.31,0.296,0.625,0.2,2.114,111.4,32.95,True,6.0,3.89
AAPL,tres_semanas,call,2017-09-26T00:00:00,2017-10-17T00:00:00,21.0,35.67,36.74,0.281,0.577,0.191,2.056,105.6,29.65,True,20.0,2.27
AAPL,tres_semanas,call,2017-10-02T00:00:00,2017-10-23T00:00:00,21.0,35.83,36.9,0.276,0.299,0.189,1.082,8.2,2.27,True,14.0,2.4
AAPL,tres_semanas,call,2017-10-05T00:00:00,2017-10-26T00:00:00,21.0,36.19,37.28,0.304,0.242,0.197,0.798,-20.2,-6.15,True,11.0,1.75
AAPL,tres_semanas,call,2017-10-24T00:00:00,2017-11-14T00:00:00,21.0,36.59,37.69,0.185,1.54,0.155,8.317,731.7,135.52,True,3.0,18.27
AAPL,tres_semanas,call,2018-01-02T00:00:00,2018-01-23T00:00:00,21.0,40.27,41.48,0.307,0.234,0.188,0.762,-23.8,-7.29,True,3.0,2.09
AAPL,tres_semanas,call,2018-01-26T00:00:00,2018-02-16T00:00:00,21.0,40.09,41.29,0.261,0.0,0.173,0.0,-100.0,-26.09,False,,1.0
AAPL,tres_semanas,call,2018-02-12T00:00:00,2018-03-05T00:00:00,21.0,38.19,39.34,0.952,2.145,0.383,2.255,125.5,119.37,True,3.0,2.95
AAPL,tres_semanas,call,2018-03-26T00:00:00,2018-04-16T00:00:00,21.0,40.55,41.77,0.662,0.0,0.289,0.0,-100.0,-66.17,False,,1.0
AAPL,tres_semanas,call,2018-04-03T00:00:00,2018-04-24T00:00:00,21.0,39.52,40.71,0.705,0.548,0.305,0.777,-22.3,-15.7,True,2.0,2.02
AAPL,tres_semanas,call,2018-05-01T00:00:00,2018-05-22T00:00:00,21.0,39.69,40.88,0.745,2.392,0.316,3.212,221.2,164.71,True,1.0,5.16
AAPL,tres_semanas,call,2018-07-02T00:00:00,2018-07-23T00:00:00,21.0,44.1,45.43,0.197,0.16,0.147,0.815,-18.5,-3.64,True,7.0,1.63
AAPL,tres_semanas,call,2018-07-06T00:00:00,2018-07-27T00:00:00,21.0,44.29,45.62,0.284,0.0,0.173,0.0,-100.0,-28.43,False,,1.49
AAPL,tres_semanas,call,2018-10-12T00:00:00,2018-11-02T00:00:00,21.0,52.52,54.09,1.059,0.0,0.331,0.0,-100.0,-105.9,False,,1.0
AAPL,tres_semanas,call,2018-10-23T00:00:00,2018-11-13T00:00:00,21.0,52.66,54.24,1.153,0.0,0.35,0.0,-100.0,-115.27,False,,1.0
AAPL,tres_semanas,call,2018-11-07T00:00:00,2018-11-28T00:00:00,21.0,49.64,51.13,1.67,0.0,0.476,0.0,-100.0,-166.97,False,,1.0
AAPL,tres_semanas,call,2019-01-28T00:00:00,2019-02-15T00:00:00,18.0,37.08,38.2,1.447,2.491,0.533,1.722,72.2,104.42,True,2.0,2.53
AAPL,tres_semanas,call,2019-05-15T00:00:00,2019-06-05T00:00:00,21.0,45.67,47.04,1.179,0.0,0.392,0.0,-100.0,-117.88,False,,1.0
AAPL,tres_semanas,call,2019-06-06T00:00:00,2019-06-27T00:00:00,21.0,44.31,45.63,1.104,1.965,0.382,1.78,78.0,86.12,True,4.0,2.16
AAPL,tres_semanas,call,2019-08-07T00:00:00,2019-08-28T00:00:00,21.0,47.61,49.04,0.933,1.155,0.325,1.238,23.8,22.18,True,6.0,2.44
AAPL,tres_semanas,call,2020-03-02T00:00:00,2020-03-23T00:00:00,21.0,72.13,74.3,3.172,0.0,0.585,0.0,-100.0,-317.23,False,,1.08
AAPL,tres_semanas,call,2020-03-24T00:00:00,2020-04-14T00:00:00,21.0,59.6,61.39,6.353,7.905,1.241,1.244,24.4,155.16,False,,1.24
AAPL,tres_semanas,call,2020-09-21T00:00:00,2020-10-12T00:00:00,21.0,106.77,109.98,4.982,10.685,0.613,2.145,114.5,570.31,True,21.0,2.14
AAPL,tres_semanas,call,2020-09-25T00:00:00,2020-10-16T00:00:00,21.0,108.91,112.18,5.534,6.194,0.657,1.119,11.9,65.93,True,17.0,1.65
AAPL,tres_semanas,call,2020-10-05T00:00:00,2020-10-26T00:00:00,21.0,113.0,116.39,4.72,3.862,0.562,0.818,-18.2,-85.8,True,7.0,1.64
AAPL,tres_semanas,call,2020-10-09T00:00:00,2020-10-30T00:00:00,21.0,113.46,116.86,3.582,3.527,0.454,0.985,-1.5,-5.42,True,3.0,1.97
AAPL,tres_semanas,call,2020-10-29T00:00:00,2020-11-19T00:00:00,21.0,111.86,115.21,3.761,0.066,0.476,0.018,-98.2,-369.49,False,,1.2
AAPL,tres_semanas,call,2021-03-01T00:00:00,2021-03-22T00:00:00,21.0,124.35,128.08,2.628,0.0,0.342,0.0,-100.0,-262.8,False,,1.0
AAPL,tres_semanas,call,2021-03-15T00:00:00,2021-04-05T00:00:00,21.0,120.65,124.27,3.653,0.0,0.44,0.0,-100.0,-365.27,False,,1.15
AAPL,tres_semanas,call,2021-03-22T00:00:00,2021-04-12T00:00:00,21.0,120.07,123.67,3.851,5.097,0.459,1.324,32.4,124.6,True,18.0,1.6
AAPL,tres_semanas,call,2021-04-05T00:00:00,2021-04-26T00:00:00,21.0,122.51,126.19,2.99,4.8,0.377,1.605,60.5,180.97,True,3.0,2.19
AAPL,tres_semanas,call,2021-05-06T00:00:00,2021-05-27T00:00:00,21.0,126.25,130.04,1.903,0.0,0.275,0.0,-100.0,-190.28,False,,1.09
AAPL,tres_semanas,call,2021-05-11T00:00:00,2021-06-01T00:00:00,21.0,122.73,126.41,1.639,0.0,0.255,0.0,-100.0,-163.91,False,,1.2
AAPL,tres_semanas,call,2021-05-19T00:00:00,2021-06-09T00:00:00,21.0,121.54,125.19,1.856,1.413,0.277,0.761,-23.9,-44.32,True,1.0,1.52
AAPL,tres_semanas,call,2021-06-02T00:00:00,2021-06-23T00:00:00,21.0,121.9,125.56,1.559,3.865,0.249,2.479,147.9,230.6,True,12.0,3.24
