ticker,estrategia,direccion,fecha_entrada,fecha_salida,dias_aguantados,precio_entrada,strike,prima_entrada,prima_salida,iv_estimada,mult,pct,dolares_x_contrato,toco_50,dia_50,max_mult
TSLA,piso_fuerte,call,2021-06-17T00:00:00,2021-07-01T00:00:00,14.0,205.53,208.62,6.169,14.908,0.462,2.417,141.7,873.9,True,6.0,3.41
TSLA,piso_fuerte,call,2021-08-18T00:00:00,2021-09-01T00:00:00,14.0,229.66,233.11,6.028,11.202,0.414,1.858,85.8,517.37,True,12.0,2.02
TSLA,piso_fuerte,call,2021-08-23T00:00:00,2021-09-03T00:00:00,11.0,235.43,238.96,6.654,7.304,0.44,1.098,9.8,65.02,False,,1.39
TSLA,piso_fuerte,call,2022-01-10T00:00:00,2022-01-24T00:00:00,14.0,352.71,358.0,21.392,0.0,0.855,0.0,-100.0,-2139.22,False,,1.33
TSLA,piso_fuerte,call,2022-01-14T00:00:00,2022-01-28T00:00:00,14.0,349.87,355.12,21.318,0.0,0.858,0.0,-100.0,-2131.79,False,,1.0
TSLA,piso_fuerte,call,2022-03-22T00:00:00,2022-04-05T00:00:00,14.0,331.33,336.3,18.361,30.684,0.788,1.671,67.1,1232.31,True,6.0,2.48
TSLA,piso_fuerte,call,2022-05-26T00:00:00,2022-06-09T00:00:00,14.0,235.91,239.45,17.009,13.341,1.001,0.784,-21.6,-366.83,True,1.0,1.55
TSLA,piso_fuerte,call,2022-06-02T00:00:00,2022-06-16T00:00:00,14.0,258.33,262.21,19.364,0.0,1.038,0.0,-100.0,-1936.45,False,,1.0
TSLA,piso_fuerte,call,2022-06-15T00:00:00,2022-06-29T00:00:00,14.0,233.0,236.49,15.479,0.0,0.929,0.0,-100.0,-1547.86,False,,1.02
TSLA,piso_fuerte,call,2022-06-23T00:00:00,2022-07-07T00:00:00,14.0,235.07,238.6,15.821,5.943,0.94,0.376,-62.4,-987.75,False,,1.33
TSLA,piso_fuerte,call,2022-07-07T00:00:00,2022-07-21T00:00:00,14.0,244.54,248.21,13.534,23.497,0.787,1.736,73.6,996.27,True,14.0,1.74
TSLA,piso_fuerte,call,2022-07-21T00:00:00,2022-08-04T00:00:00,14.0,271.71,275.78,11.761,28.307,0.632,2.407,140.7,1654.65,True,8.0,2.79
TSLA,piso_fuerte,call,2022-07-27T00:00:00,2022-08-10T00:00:00,14.0,274.82,278.94,11.919,19.958,0.634,1.674,67.4,803.88,True,2.0,2.61
TSLA,piso_fuerte,call,2022-09-07T00:00:00,2022-09-21T00:00:00,14.0,283.7,287.96,7.747,14.609,0.427,1.886,88.6,686.18,True,2.0,2.74
TSLA,piso_fuerte,call,2022-10-17T00:00:00,2022-10-31T00:00:00,14.0,219.35,222.64,11.36,4.9,0.741,0.431,-56.9,-646.04,False,,1.03
TSLA,piso_fuerte,call,2022-10-21T00:00:00,2022-11-04T00:00:00,14.0,214.44,217.66,11.895,0.0,0.789,0.0,-100.0,-1189.52,False,,1.36
TSLA,piso_fuerte,call,2022-10-28T00:00:00,2022-11-11T00:00:00,14.0,228.52,231.95,12.52,0.0,0.78,0.0,-100.0,-1251.98,False,,1.0
TSLA,piso_fuerte,call,2022-11-10T00:00:00,2022-11-23T00:00:00,13.0,190.72,193.58,10.946,0.371,0.813,0.034,-96.6,-1057.52,False,,1.21
TSLA,piso_fuerte,call,2022-11-23T00:00:00,2022-12-07T00:00:00,14.0,183.2,185.95,9.574,0.0,0.748,0.0,-100.0,-957.44,False,,1.37
TSLA,piso_fuerte,call,2023-02-14T00:00:00,2023-02-28T00:00:00,14.0,209.25,212.39,12.217,0.0,0.826,0.0,-100.0,-1221.67,False,,1.17
TSLA,piso_fuerte,call,2023-02-17T00:00:00,2023-03-03T00:00:00,14.0,208.31,211.43,12.657,0.0,0.856,0.0,-100.0,-1265.68,False,,1.0
TSLA,piso_fuerte,call,2023-02-27T00:00:00,2023-03-13T00:00:00,14.0,207.63,210.74,10.49,0.0,0.725,0.0,-100.0,-1049.03,False,,1.0
TSLA,piso_fuerte,call,2023-03-14T00:00:00,2023-03-28T00:00:00,14.0,183.26,186.01,9.156,9.015,0.718,0.985,-1.5,-14.15,True,7.0,1.62
TSLA,piso_fuerte,call,2023-03-21T00:00:00,2023-04-04T00:00:00,14.0,197.58,200.54,8.72,0.0,0.643,0.0,-100.0,-872.04,False,,1.11
TSLA,piso_fuerte,call,2023-03-31T00:00:00,2023-04-14T00:00:00,14.0,207.46,210.57,8.381,0.0,0.595,0.0,-100.0,-838.09,False,,1.0
TSLA,piso_fuerte,call,2023-05-22T00:00:00,2023-06-05T00:00:00,14.0,188.87,191.7,5.806,18.451,0.471,3.178,217.8,1264.52,True,8.0,4.46
TSLA,piso_fuerte,call,2023-06-08T00:00:00,2023-06-22T00:00:00,14.0,234.86,238.38,5.832,18.515,0.395,3.175,217.5,1268.38,True,1.0,6.19
TSLA,piso_fuerte,call,2023-06-13T00:00:00,2023-06-27T00:00:00,14.0,258.71,262.59,5.446,6.635,0.346,1.218,21.8,118.9,True,7.0,2.44
TSLA,piso_fuerte,call,2023-06-20T00:00:00,2023-07-03T00:00:00,13.0,274.45,278.57,6.536,2.927,0.382,0.448,-55.2,-360.9,False,,1.0
TSLA,piso_fuerte,call,2023-07-24T00:00:00,2023-08-07T00:00:00,14.0,269.06,273.1,12.274,0.0,0.662,0.0,-100.0,-1227.4,False,,1.0
TSLA,piso_fuerte,call,2023-07-28T00:00:00,2023-08-11T00:00:00,14.0,266.44,270.44,11.352,0.0,0.624,0.0,-100.0,-1135.23,False,,1.0
TSLA,piso_fuerte,call,2023-08-03T00:00:00,2023-08-17T00:00:00,14.0,259.32,263.21,9.959,0.0,0.57,0.0,-100.0,-995.91,False,,1.0
TSLA,piso_fuerte,call,2023-08-21T00:00:00,2023-09-01T00:00:00,11.0,231.28,234.75,7.391,17.162,0.487,2.322,132.2,977.14,True,8.0,3.19
TSLA,piso_fuerte,call,2023-08-25T00:00:00,2023-09-08T00:00:00,14.0,238.59,242.17,7.633,12.103,0.488,1.586,58.6,447.0,True,4.0,2.35
TSLA,piso_fuerte,call,2023-09-05T00:00:00,2023-09-19T00:00:00,14.0,256.49,260.34,10.924,12.076,0.624,1.105,10.5,115.18,True,6.0,1.66
TSLA,piso_fuerte,call,2023-09-11T00:00:00,2023-09-25T00:00:00,14.0,273.58,277.68,13.807,0.0,0.724,0.0,-100.0,-1380.71,False,,1.0
TSLA,piso_fuerte,call,2023-09-14T00:00:00,2023-09-28T00:00:00,14.0,276.04,280.18,13.315,0.0,0.696,0.0,-100.0,-1331.52,False,,1.0
TSLA,piso_fuerte,call,2023-10-04T00:00:00,2023-10-18T00:00:00,14.0,261.16,265.08,10.287,0.0,0.583,0.0,-100.0,-1028.67,False,,1.0
TSLA,piso_fuerte,call,2023-11-01T00:00:00,2023-11-15T00:00:00,14.0,205.66,208.74,7.57,24.428,0.549,3.227,222.7,1685.77,True,1.0,4.5
TSLA,piso_fuerte,call,2023-12-01T00:00:00,2023-12-15T00:00:00,14.0,238.83,242.41,7.98,11.09,0.506,1.39,39.0,311.03,False,,1.39
TSLA,piso_fuerte,call,2023-12-12T00:00:00,2023-12-26T00:00:00,14.0,237.01,240.57,6.404,15.082,0.424,2.355,135.5,867.8,True,2.0,2.77
TSLA,piso_fuerte,call,2023-12-19T00:00:00,2024-01-02T00:00:00,14.0,257.22,261.08,5.665,0.0,0.359,0.0,-100.0,-566.52,False,,1.0
TSLA,piso_fuerte,call,2024-01-08T00:00:00,2024-01-22T00:00:00,14.0,240.45,244.06,6.292,0.0,0.413,0.0,-100.0,-629.15,False,,1.0
TSLA,piso_fuerte,call,2024-01-17T00:00:00,2024-01-31T00:00:00,14.0,215.55,218.78,5.27,0.0,0.39,0.0,-100.0,-526.98,False,,1.0
TSLA,piso_fuerte,call,2024-01-29T00:00:00,2024-02-12T00:00:00,14.0,190.93,193.79,7.762,0.0,0.599,0.0,-100.0,-776.18,False,,1.0
TSLA,piso_fuerte,call,2024-02-14T00:00:00,2024-02-28T00:00:00,14.0,188.71,191.54,8.262,12.604,0.639,1.526,52.6,434.22,True,1.0,1.78
TSLA,piso_fuerte,call,2024-02-26T00:00:00,2024-03-11T00:00:00,14.0,199.4,202.39,6.377,0.0,0.487,0.0,-100.0,-637.68,False,,1.11
TSLA,piso_fuerte,call,2024-03-07T00:00:00,2024-03-21T00:00:00,14.0,178.65,181.33,6.617,0.0,0.552,0.0,-100.0,-661.69,False,,1.0
TSLA,piso_fuerte,call,2024-03-27T00:00:00,2024-04-10T00:00:00,14.0,179.83,182.53,6.718,0.0,0.557,0.0,-100.0,-671.79,False,,1.0
TSLA,piso_fuerte,call,2024-04-03T00:00:00,2024-04-17T00:00:00,14.0,168.38,170.91,5.515,4.369,0.498,0.792,-20.8,-114.57,True,6.0,1.58
TSLA,piso_fuerte,call,2024-05-21T00:00:00,2024-06-04T00:00:00,14.0,186.6,189.4,11.867,0.0,0.893,0.0,-100.0,-1186.74,False,,1.0
TSLA,piso_fuerte,call,2024-05-24T00:00:00,2024-06-07T00:00:00,14.0,179.24,181.93,10.111,0.0,0.801,0.0,-100.0,-1011.07,False,,1.0
TSLA,piso_fuerte,call,2024-06-17T00:00:00,2024-07-01T00:00:00,14.0,187.44,190.25,6.357,19.61,0.512,3.085,208.5,1325.33,True,14.0,3.08
TSLA,piso_fuerte,call,2024-06-26T00:00:00,2024-07-10T00:00:00,14.0,196.37,199.32,5.211,38.142,0.418,7.319,631.9,3293.09,True,5.0,12.27
TSLA,piso_fuerte,call,2024-07-01T00:00:00,2024-07-15T00:00:00,14.0,209.86,213.01,6.364,29.984,0.466,4.711,371.1,2361.97,True,1.0,7.91
TSLA,piso_fuerte,call,2024-07-05T00:00:00,2024-07-19T00:00:00,14.0,251.52,255.29,10.344,0.0,0.605,0.0,-100.0,-1034.45,False,,1.4
TSLA,piso_fuerte,call,2024-07-22T00:00:00,2024-08-05T00:00:00,14.0,251.51,255.28,12.945,0.0,0.737,0.0,-100.0,-1294.52,False,,1.0
TSLA,piso_fuerte,call,2024-07-29T00:00:00,2024-08-12T00:00:00,14.0,232.1,235.58,16.054,0.0,0.964,0.0,-100.0,-1605.39,False,,1.0
TSLA,piso_fuerte,call,2024-08-05T00:00:00,2024-08-19T00:00:00,14.0,198.88,201.86,12.707,20.86,0.896,1.642,64.2,815.3,True,14.0,1.64
TSLA,piso_fuerte,call,2024-08-13T00:00:00,2024-08-27T00:00:00,14.0,207.83,210.95,12.688,0.0,0.86,0.0,-100.0,-1268.81,False,,1.42
TSLA,piso_fuerte,call,2024-08-30T00:00:00,2024-09-13T00:00:00,14.0,214.11,217.32,9.189,14.679,0.628,1.597,59.7,549.0,True,6.0,1.78
TSLA,piso_fuerte,call,2024-09-10T00:00:00,2024-09-24T00:00:00,14.0,226.17,229.56,11.601,22.609,0.735,1.949,94.9,1100.8,True,13.0,2.13
TSLA,piso_fuerte,call,2024-09-19T00:00:00,2024-10-03T00:00:00,14.0,243.92,247.58,11.92,0.0,0.704,0.0,-100.0,-1191.96,False,,1.43
TSLA,piso_fuerte,call,2024-09-25T00:00:00,2024-10-09T00:00:00,14.0,257.02,260.88,11.171,0.0,0.635,0.0,-100.0,-1117.05,False,,1.07
TSLA,piso_fuerte,call,2024-10-01T00:00:00,2024-10-15T00:00:00,14.0,258.02,261.89,10.944,0.0,0.621,0.0,-100.0,-1094.38,False,,1.0
TSLA,piso_fuerte,call,2024-10-10T00:00:00,2024-10-24T00:00:00,14.0,238.77,242.35,8.198,18.13,0.518,2.212,121.2,993.21,True,14.0,2.21
TSLA,piso_fuerte,call,2024-10-22T00:00:00,2024-11-05T00:00:00,14.0,217.97,221.24,7.209,35.017,0.502,4.857,385.7,2780.79,True,2.0,6.7
TSLA,piso_fuerte,call,2024-10-25T00:00:00,2024-11-08T00:00:00,14.0,269.19,273.23,19.081,47.99,0.986,2.515,151.5,2890.89,True,14.0,2.52
