ticker,estrategia,direccion,fecha_entrada,fecha_salida,dias_aguantados,precio_entrada,strike,prima_entrada,prima_salida,iv_estimada,mult,pct,dolares_x_contrato,toco_50,dia_50,max_mult
AAPL,piso_fuerte,call,2019-08-07T00:00:00,2019-08-21T00:00:00,14.0,47.61,52.37,0.099,0.091,0.325,0.924,-7.6,-0.75,True,1.0,2.64
AAPL,piso_fuerte,call,2019-08-13T00:00:00,2019-08-27T00:00:00,14.0,50.18,55.19,0.187,0.0,0.376,0.0,-100.0,-18.71,False,,1.0
AAPL,piso_fuerte,call,2020-03-04T00:00:00,2020-03-18T00:00:00,14.0,73.08,80.39,1.146,0.0,0.614,0.0,-100.0,-114.65,False,,1.0
AAPL,piso_fuerte,call,2020-03-26T00:00:00,2020-04-09T00:00:00,14.0,62.39,68.63,3.688,0.0,1.233,0.0,-100.0,-368.85,False,,1.0
AAPL,piso_fuerte,call,2020-05-15T00:00:00,2020-05-29T00:00:00,14.0,74.48,81.93,0.18,0.148,0.337,0.82,-18.0,-3.24,True,5.0,1.64
AAPL,piso_fuerte,call,2020-09-21T00:00:00,2020-10-05T00:00:00,14.0,106.77,117.45,1.671,0.0,0.613,0.0,-100.0,-167.12,False,,1.16
AAPL,piso_fuerte,call,2021-02-23T00:00:00,2021-03-09T00:00:00,14.0,122.47,134.72,0.14,0.0,0.286,0.0,-100.0,-14.04,False,,1.0
AAPL,piso_fuerte,call,2021-03-01T00:00:00,2021-03-15T00:00:00,14.0,124.35,136.79,0.318,0.0,0.342,0.0,-100.0,-31.8,False,,1.0
AAPL,piso_fuerte,call,2021-04-05T00:00:00,2021-04-19T00:00:00,14.0,122.51,134.76,0.461,0.426,0.377,0.923,-7.7,-3.53,True,3.0,2.87
AAPL,piso_fuerte,call,2021-05-06T00:00:00,2021-05-20T00:00:00,14.0,126.25,138.87,0.117,0.0,0.275,0.0,-100.0,-11.74,False,,1.05
AAPL,piso_fuerte,call,2021-05-11T00:00:00,2021-05-25T00:00:00,14.0,122.73,135.0,0.076,0.0,0.255,0.0,-100.0,-7.56,False,,1.0
AAPL,piso_fuerte,call,2021-05-19T00:00:00,2021-06-02T00:00:00,14.0,121.54,133.7,0.118,0.124,0.277,1.051,5.1,0.61,True,1.0,2.1
AAPL,piso_fuerte,call,2021-06-02T00:00:00,2021-06-16T00:00:00,14.0,121.9,134.09,0.065,0.0,0.249,0.0,-100.0,-6.46,False,,1.0
AAPL,piso_fuerte,call,2021-06-11T00:00:00,2021-06-25T00:00:00,14.0,124.13,136.55,0.016,0.021,0.204,1.294,29.4,0.48,True,3.0,2.59
AAPL,piso_fuerte,call,2021-06-17T00:00:00,2021-07-01T00:00:00,14.0,128.46,141.31,0.019,0.0,0.206,0.0,-100.0,-1.88,False,,1.0
AAPL,piso_fuerte,call,2021-09-24T00:00:00,2021-10-08T00:00:00,14.0,143.43,157.77,0.103,0.0,0.262,0.0,-100.0,-10.34,False,,1.0
AAPL,piso_fuerte,call,2021-10-01T00:00:00,2021-10-15T00:00:00,14.0,139.26,153.18,0.068,0.0,0.246,0.0,-100.0,-6.83,False,,1.0
AAPL,piso_fuerte,call,2021-10-06T00:00:00,2021-10-20T00:00:00,14.0,138.62,152.48,0.093,0.0,0.259,0.0,-100.0,-9.33,False,,1.29
AAPL,piso_fuerte,call,2021-10-13T00:00:00,2021-10-27T00:00:00,14.0,137.56,151.31,0.04,0.053,0.227,1.334,33.4,1.34,True,1.0,7.0
AAPL,piso_fuerte,call,2021-10-18T00:00:00,2021-11-01T00:00:00,14.0,143.06,157.37,0.037,0.038,0.223,1.008,0.8,0.03,True,1.0,2.02
AAPL,piso_fuerte,call,2021-10-29T00:00:00,2021-11-12T00:00:00,14.0,146.24,160.86,0.035,0.0,0.22,0.0,-100.0,-3.48,False,,1.0
AAPL,piso_fuerte,call,2022-01-28T00:00:00,2022-02-11T00:00:00,14.0,166.52,183.17,0.635,0.0,0.379,0.0,-100.0,-63.52,False,,1.41
AAPL,piso_fuerte,call,2022-03-22T00:00:00,2022-04-05T00:00:00,14.0,165.25,181.78,0.69,0.622,0.388,0.901,-9.9,-6.85,True,2.0,2.08
AAPL,piso_fuerte,call,2022-04-13T00:00:00,2022-04-27T00:00:00,14.0,166.8,183.48,0.18,0.0,0.283,0.0,-100.0,-18.0,False,,1.0
AAPL,piso_fuerte,call,2022-04-19T00:00:00,2022-05-03T00:00:00,14.0,163.86,180.25,0.261,0.0,0.306,0.0,-100.0,-26.1,False,,1.0
AAPL,piso_fuerte,call,2022-05-02T00:00:00,2022-05-16T00:00:00,14.0,154.62,170.09,0.668,0.961,0.392,1.437,43.7,29.23,True,2.0,2.87
AAPL,piso_fuerte,call,2022-05-23T00:00:00,2022-06-06T00:00:00,14.0,140.29,154.32,2.17,0.0,0.61,0.0,-100.0,-216.97,False,,1.4
AAPL,piso_fuerte,call,2022-05-26T00:00:00,2022-06-09T00:00:00,14.0,140.95,155.05,1.871,1.615,0.573,0.863,-13.7,-25.63,True,1.0,1.73
AAPL,piso_fuerte,call,2022-06-24T00:00:00,2022-07-08T00:00:00,14.0,138.87,152.76,1.134,0.0,0.478,0.0,-100.0,-113.37,False,,1.0
AAPL,piso_fuerte,call,2022-07-01T00:00:00,2022-07-15T00:00:00,14.0,136.2,149.82,0.973,0.802,0.458,0.823,-17.7,-17.18,True,6.0,1.65
AAPL,piso_fuerte,call,2022-07-07T00:00:00,2022-07-21T00:00:00,14.0,143.47,157.82,0.957,0.0,0.447,0.0,-100.0,-95.74,False,,1.0
AAPL,piso_fuerte,call,2022-07-14T00:00:00,2022-07-28T00:00:00,14.0,145.55,160.1,0.415,0.0,0.351,0.0,-100.0,-41.53,False,,1.48
AAPL,piso_fuerte,call,2022-07-21T00:00:00,2022-08-04T00:00:00,14.0,152.29,167.52,0.221,0.0,0.3,0.0,-100.0,-22.09,False,,1.33
AAPL,piso_fuerte,call,2022-07-27T00:00:00,2022-08-10T00:00:00,14.0,153.7,169.07,0.17,0.274,0.284,1.612,61.2,10.38,True,2.0,3.64
AAPL,piso_fuerte,call,2022-08-03T00:00:00,2022-08-17T00:00:00,14.0,162.86,179.15,0.302,0.0,0.317,0.0,-100.0,-30.22,False,,1.0
AAPL,piso_fuerte,call,2022-08-10T00:00:00,2022-08-24T00:00:00,14.0,166.14,182.75,0.284,0.0,0.311,0.0,-100.0,-28.41,False,,1.37
AAPL,piso_fuerte,call,2022-08-25T00:00:00,2022-09-08T00:00:00,14.0,166.92,183.61,0.178,0.0,0.282,0.0,-100.0,-17.8,False,,1.0
AAPL,piso_fuerte,call,2022-09-09T00:00:00,2022-09-23T00:00:00,14.0,154.49,169.94,0.131,0.217,0.27,1.653,65.3,8.56,True,3.0,3.31
AAPL,piso_fuerte,call,2022-09-16T00:00:00,2022-09-30T00:00:00,14.0,147.94,162.73,0.598,0.558,0.385,0.933,-6.7,-4.0,True,4.0,1.87
AAPL,piso_fuerte,call,2022-09-23T00:00:00,2022-10-07T00:00:00,14.0,147.67,162.44,0.705,0.0,0.404,0.0,-100.0,-70.51,False,,1.0
AAPL,piso_fuerte,call,2022-10-03T00:00:00,2022-10-17T00:00:00,14.0,139.84,153.82,1.008,0.783,0.459,0.776,-22.4,-22.55,True,1.0,1.55
AAPL,piso_fuerte,call,2022-10-13T00:00:00,2022-10-27T00:00:00,14.0,140.37,154.41,0.681,0.0,0.406,0.0,-100.0,-68.12,False,,1.0
AAPL,piso_fuerte,call,2022-10-19T00:00:00,2022-11-02T00:00:00,14.0,141.22,155.35,0.757,0.793,0.418,1.048,4.8,3.6,True,6.0,2.6
AAPL,piso_fuerte,call,2022-10-25T00:00:00,2022-11-08T00:00:00,14.0,149.55,164.5,0.964,0.0,0.442,0.0,-100.0,-96.41,False,,1.18
AAPL,piso_fuerte,call,2022-10-28T00:00:00,2022-11-11T00:00:00,14.0,152.89,168.18,1.305,0.0,0.486,0.0,-100.0,-130.52,False,,1.0
AAPL,piso_fuerte,call,2022-11-10T00:00:00,2022-11-23T00:00:00,13.0,144.42,158.86,2.355,0.037,0.624,0.016,-98.4,-231.8,False,,1.22
AAPL,piso_fuerte,call,2022-11-17T00:00:00,2022-12-01T00:00:00,14.0,148.2,163.03,2.255,0.0,0.606,0.0,-100.0,-225.52,False,,1.0
AAPL,piso_fuerte,call,2022-11-23T00:00:00,2022-12-07T00:00:00,14.0,148.55,163.4,2.156,0.0,0.594,0.0,-100.0,-215.6,False,,1.0
AAPL,piso_fuerte,call,2022-11-30T00:00:00,2022-12-14T00:00:00,14.0,145.56,160.12,1.724,0.0,0.548,0.0,-100.0,-172.39,False,,1.0
AAPL,piso_fuerte,call,2022-12-21T00:00:00,2023-01-04T00:00:00,14.0,133.19,146.51,0.52,0.0,0.381,0.0,-100.0,-52.01,False,,1.0
AAPL,piso_fuerte,call,2022-12-30T00:00:00,2023-01-13T00:00:00,14.0,127.76,140.54,0.325,0.0,0.341,0.0,-100.0,-32.52,False,,1.0
AAPL,piso_fuerte,call,2023-01-06T00:00:00,2023-01-20T00:00:00,14.0,127.46,140.2,0.6,0.0,0.402,0.0,-100.0,-60.03,False,,1.12
AAPL,piso_fuerte,call,2023-01-11T00:00:00,2023-01-25T00:00:00,14.0,131.26,144.39,0.628,0.0,0.404,0.0,-100.0,-62.8,False,,1.0
AAPL,piso_fuerte,call,2023-01-20T00:00:00,2023-02-03T00:00:00,14.0,135.57,149.13,0.387,1.714,0.351,4.424,342.4,132.63,True,4.0,7.21
AAPL,piso_fuerte,call,2023-01-27T00:00:00,2023-02-10T00:00:00,14.0,143.49,157.84,0.176,0.294,0.29,1.671,67.1,11.8,True,7.0,3.34
AAPL,piso_fuerte,call,2023-02-02T00:00:00,2023-02-16T00:00:00,14.0,148.3,163.13,0.1,0.134,0.259,1.33,33.0,3.32,True,1.0,2.66
AAPL,piso_fuerte,call,2023-02-07T00:00:00,2023-02-21T00:00:00,14.0,152.07,167.28,0.096,0.0,0.257,0.0,-100.0,-9.63,False,,1.0
AAPL,piso_fuerte,call,2023-02-10T00:00:00,2023-02-24T00:00:00,14.0,148.72,163.59,0.143,0.0,0.277,0.0,-100.0,-14.34,False,,1.34
AAPL,piso_fuerte,call,2023-02-15T00:00:00,2023-03-01T00:00:00,14.0,152.97,168.27,0.161,0.0,0.282,0.0,-100.0,-16.13,False,,1.0
AAPL,piso_fuerte,call,2023-02-23T00:00:00,2023-03-09T00:00:00,14.0,147.13,161.84,0.225,0.0,0.304,0.0,-100.0,-22.48,False,,1.0
AAPL,piso_fuerte,call,2023-03-03T00:00:00,2023-03-17T00:00:00,14.0,148.74,163.61,0.196,0.0,0.294,0.0,-100.0,-19.58,False,,1.25
AAPL,piso_fuerte,call,2023-03-16T00:00:00,2023-03-30T00:00:00,14.0,153.48,168.83,0.16,0.0,0.281,0.0,-100.0,-16.02,False,,1.0
AAPL,piso_fuerte,call,2023-03-31T00:00:00,2023-04-14T00:00:00,14.0,162.4,178.64,0.044,0.0,0.224,0.0,-100.0,-4.41,False,,1.0
AAPL,piso_fuerte,call,2023-04-06T00:00:00,2023-04-20T00:00:00,14.0,162.16,178.38,0.017,0.0,0.198,0.0,-100.0,-1.72,False,,1.0
AAPL,piso_fuerte,call,2023-04-13T00:00:00,2023-04-27T00:00:00,14.0,163.05,179.35,0.065,0.0,0.238,0.0,-100.0,-6.48,False,,1.0
AAPL,piso_fuerte,call,2023-04-19T00:00:00,2023-05-03T00:00:00,14.0,165.08,181.59,0.039,0.0,0.22,0.0,-100.0,-3.89,False,,1.0
AAPL,piso_fuerte,call,2023-04-27T00:00:00,2023-05-11T00:00:00,14.0,165.85,182.44,0.054,0.0,0.231,0.0,-100.0,-5.44,False,,1.24
AAPL,piso_fuerte,call,2023-09-11T00:00:00,2023-09-25T00:00:00,14.0,177.12,194.83,0.259,0.0,0.301,0.0,-100.0,-25.87,False,,1.0
AAPL,piso_fuerte,call,2023-09-14T00:00:00,2023-09-28T00:00:00,14.0,173.54,190.9,0.286,0.0,0.309,0.0,-100.0,-28.65,False,,1.0
AAPL,piso_fuerte,call,2023-09-19T00:00:00,2023-10-03T00:00:00,14.0,176.83,194.52,0.297,0.0,0.31,0.0,-100.0,-29.66,False,,1.0
AAPL,piso_fuerte,call,2023-09-25T00:00:00,2023-10-09T00:00:00,14.0,173.88,191.27,0.197,0.0,0.286,0.0,-100.0,-19.72,False,,1.0
AAPL,piso_fuerte,call,2023-10-02T00:00:00,2023-10-16T00:00:00,14.0,171.58,188.74,0.147,0.0,0.271,0.0,-100.0,-14.71,False,,1.21
AAPL,piso_fuerte,call,2023-10-06T00:00:00,2023-10-20T00:00:00,14.0,175.27,192.8,0.039,0.0,0.218,0.0,-100.0,-3.87,False,,1.0
AAPL,piso_fuerte,call,2023-10-11T00:00:00,2023-10-25T00:00:00,14.0,177.55,195.31,0.022,0.0,0.202,0.0,-100.0,-2.17,False,,1.09
AAPL,piso_fuerte,call,2023-10-16T00:00:00,2023-10-30T00:00:00,14.0,176.49,194.14,0.015,0.0,0.193,0.0,-100.0,-1.5,False,,1.0
AAPL,piso_fuerte,call,2023-10-27T00:00:00,2023-11-10T00:00:00,14.0,166.12,182.73,0.013,0.813,0.191,62.272,6127.2,80.02,True,5.0,121.26
AAPL,piso_fuerte,call,2023-11-02T00:00:00,2023-11-16T00:00:00,14.0,175.35,192.89,0.035,0.057,0.215,1.625,62.5,2.18,True,8.0,3.25
AAPL,piso_fuerte,call,2024-01-08T00:00:00,2024-01-22T00:00:00,14.0,183.48,201.83,0.051,0.0,0.225,0.0,-100.0,-5.09,False,,1.0
AAPL,piso_fuerte,call,2024-01-18T00:00:00,2024-02-01T00:00:00,14.0,186.52,205.17,0.1,0.091,0.249,0.917,-8.3,-0.83,True,1.0,2.1
AAPL,piso_fuerte,call,2024-02-01T00:00:00,2024-02-15T00:00:00,14.0,184.77,203.25,0.093,0.0,0.247,0.0,-100.0,-9.3,False,,1.0
AAPL,piso_fuerte,call,2024-02-06T00:00:00,2024-02-20T00:00:00,14.0,187.18,205.9,0.053,0.0,0.226,0.0,-100.0,-5.32,False,,1.0
AAPL,piso_fuerte,call,2024-03-20T00:00:00,2024-04-03T00:00:00,14.0,176.9,194.59,0.05,0.0,0.226,0.0,-100.0,-5.01,False,,1.0
AAPL,piso_fuerte,call,2024-04-11T00:00:00,2024-04-25T00:00:00,14.0,173.3,190.63,0.255,0.0,0.301,0.0,-100.0,-25.54,False,,1.19
AAPL,piso_fuerte,call,2024-04-23T00:00:00,2024-05-07T00:00:00,14.0,165.24,181.77,0.128,0.097,0.266,0.756,-24.4,-3.14,True,1.0,15.21
AAPL,piso_fuerte,call,2024-05-21T00:00:00,2024-06-04T00:00:00,14.0,190.7,209.77,0.237,0.0,0.291,0.0,-100.0,-23.7,False,,1.0
AAPL,piso_fuerte,call,2024-09-04T00:00:00,2024-09-18T00:00:00,14.0,219.21,241.13,0.024,0.0,0.199,0.0,-100.0,-2.42,False,,1.26
AAPL,piso_fuerte,call,2024-10-04T00:00:00,2024-10-18T00:00:00,14.0,225.11,247.62,0.186,0.0,0.269,0.0,-100.0,-18.63,False,,1.0
AAPL,piso_fuerte,call,2025-01-21T00:00:00,2025-02-04T00:00:00,14.0,221.23,243.35,0.326,0.789,0.301,2.422,142.2,46.35,True,7.0,5.0
AAPL,piso_fuerte,call,2025-03-25T00:00:00,2025-04-08T00:00:00,14.0,222.57,244.83,0.707,0.0,0.361,0.0,-100.0,-70.72,False,,1.0
AAPL,piso_fuerte,call,2025-04-01T00:00:00,2025-04-15T00:00:00,14.0,222.02,244.22,0.716,0.0,0.362,0.0,-100.0,-71.56,False,,1.0
AAPL,piso_fuerte,call,2025-05-01T00:00:00,2025-05-15T00:00:00,14.0,212.2,233.42,7.567,0.0,0.914,0.0,-100.0,-756.66,False,,1.0
AAPL,piso_fuerte,call,2025-07-02T00:00:00,2025-07-16T00:00:00,14.0,211.6,232.76,0.067,0.0,0.23,0.0,-100.0,-6.73,False,,1.07
AAPL,piso_fuerte,call,2025-08-06T00:00:00,2025-08-20T00:00:00,14.0,212.41,233.65,0.147,0.267,0.26,1.822,82.2,12.06,True,1.0,20.23
AAPL,piso_fuerte,call,2026-02-02T00:00:00,2026-02-13T00:00:00,11.0,269.51,296.46,0.325,0.312,0.289,0.962,-3.8,-1.24,True,2.0,1.92
AAPL,piso_fuerte,call,2026-02-20T00:00:00,2026-03-06T00:00:00,14.0,264.34,290.77,0.964,0.0,0.374,0.0,-100.0,-96.36,False,,1.44
AAPL,piso_fuerte,call,2026-03-06T00:00:00,2026-03-20T00:00:00,14.0,257.22,282.95,0.628,0.0,0.338,0.0,-100.0,-62.76,False,,1.0
AAPL,piso_fuerte,call,2026-03-31T00:00:00,2026-04-14T00:00:00,14.0,253.56,278.91,0.077,0.0,0.228,0.0,-100.0,-7.66,False,,1.22
AAPL,piso_fuerte,call,2026-04-07T00:00:00,2026-04-21T00:00:00,14.0,253.27,278.59,0.112,0.143,0.241,1.28,28.0,3.13,True,1.0,3.31
AAPL,piso_fuerte,call,2026-04-15T00:00:00,2026-04-29T00:00:00,14.0,266.18,292.8,0.144,0.0,0.25,0.0,-100.0,-14.38,False,,1.38
AAPL,piso_fuerte,call,2026-04-29T00:00:00,2026-05-13T00:00:00,14.0,269.92,296.91,0.261,1.428,0.277,5.478,447.8,116.76,True,2.0,8.61
AAPL,tres_semanas,call,2017-06-19T00:00:00,2017-07-10T00:00:00,21.0,33.95,37.35,0.061,0.0,0.255,0.0,-100.0,-6.07,False,,1.0
AAPL,tres_semanas,call,2017-07-07T00:00:00,2017-07-28T00:00:00,21.0,33.45,36.8,0.074,0.057,0.268,0.772,-22.8,-1.69,True,7.0,1.54
AAPL,tres_semanas,call,2017-07-13T00:00:00,2017-08-03T00:00:00,21.0,34.28,37.71,0.017,0.0,0.2,0.0,-100.0,-1.71,False,,1.38
AAPL,tres_semanas,call,2017-09-26T00:00:00,2017-10-17T00:00:00,21.0,35.67,39.24,0.013,0.0,0.191,0.0,-100.0,-1.32,False,,1.3
AAPL,tres_semanas,call,2017-10-02T00:00:00,2017-10-23T00:00:00,21.0,35.83,39.41,0.012,0.0,0.189,0.0,-100.0,-1.23,False,,1.13
AAPL,tres_semanas,call,2017-10-05T00:00:00,2017-10-26T00:00:00,21.0,36.19,39.81,0.017,0.0,0.197,0.0,-100.0,-1.67,False,,1.0
AAPL,tres_semanas,call,2018-01-02T00:00:00,2018-01-23T00:00:00,21.0,40.27,44.29,0.014,0.011,0.188,0.803,-19.7,-0.27,True,3.0,1.61
AAPL,tres_semanas,call,2018-02-12T00:00:00,2018-03-05T00:00:00,21.0,38.19,42.01,0.299,0.235,0.383,0.786,-21.4,-6.39,True,2.0,3.02
AAPL,tres_semanas,call,2018-03-26T00:00:00,2018-04-16T00:00:00,21.0,40.55,44.61,0.122,0.0,0.289,0.0,-100.0,-12.19,False,,1.0
AAPL,tres_semanas,call,2018-04-03T00:00:00,2018-04-24T00:00:00,21.0,39.52,43.48,0.147,0.116,0.305,0.787,-21.3,-3.13,True,1.0,1.76
AAPL,tres_semanas,call,2018-05-01T00:00:00,2018-05-22T00:00:00,21.0,39.69,43.66,0.166,0.452,0.316,2.721,172.1,28.62,True,1.0,9.54
AAPL,tres_semanas,call,2018-10-12T00:00:00,2018-11-02T00:00:00,21.0,52.52,57.77,0.259,0.0,0.331,0.0,-100.0,-25.92,False,,1.0
AAPL,tres_semanas,call,2018-10-23T00:00:00,2018-11-13T00:00:00,21.0,52.66,57.93,0.312,0.0,0.35,0.0,-100.0,-31.17,False,,1.0
AAPL,tres_semanas,call,2018-11-07T00:00:00,2018-11-28T00:00:00,21.0,49.64,54.61,0.693,0.0,0.476,0.0,-100.0,-69.35,False,,1.0
AAPL,tres_semanas,call,2019-01-28T00:00:00,2019-02-15T00:00:00,18.0,37.08,40.79,0.678,0.992,0.533,1.464,46.4,31.44,True,2.0,2.89
AAPL,tres_semanas,call,2019-05-15T00:00:00,2019-06-05T00:00:00,21.0,45.67,50.24,0.383,0.0,0.392,0.0,-100.0,-38.28,False,,1.0
AAPL,tres_semanas,call,2019-06-06T00:00:00,2019-06-27T00:00:00,21.0,44.31,48.74,0.344,0.277,0.382,0.804,-19.6,-6.73,True,1.0,2.06
AAPL,tres_semanas,call,2019-08-07T00:00:00,2019-08-28T00:00:00,21.0,47.61,52.37,0.221,0.18,0.325,0.813,-18.7,-4.14,True,1.0,2.47
AAPL,tres_semanas,call,2020-03-02T00:00:00,2020-03-23T00:00:00,21.0,72.13,79.35,1.612,0.0,0.585,0.0,-100.0,-161.2,False,,1.06
AAPL,tres_semanas,call,2020-03-24T00:00:00,2020-04-14T00:00:00,21.0,59.6,65.56,4.845,3.735,1.241,0.771,-22.9,-110.98,False,,1.19
AAPL,tres_semanas,call,2020-09-21T00:00:00,2020-10-12T00:00:00,21.0,106.77,117.45,2.631,3.215,0.613,1.222,22.2,58.35,False,,1.22
AAPL,tres_semanas,call,2020-09-25T00:00:00,2020-10-16T00:00:00,21.0,108.91,119.8,3.079,0.0,0.657,0.0,-100.0,-307.87,False,,1.23
AAPL,tres_semanas,call,2020-10-05T00:00:00,2020-10-26T00:00:00,21.0,113.0,124.3,2.316,1.911,0.562,0.825,-17.5,-40.43,True,7.0,1.65
AAPL,tres_semanas,call,2020-10-09T00:00:00,2020-10-30T00:00:00,21.0,113.46,124.8,1.411,1.612,0.454,1.143,14.3,20.13,True,3.0,2.29
AAPL,tres_semanas,call,2020-10-29T00:00:00,2020-11-19T00:00:00,21.0,111.86,123.04,1.564,0.0,0.476,0.0,-100.0,-156.37,False,,1.07
AAPL,tres_semanas,call,2021-03-01T00:00:00,2021-03-22T00:00:00,21.0,124.35,136.79,0.682,0.0,0.342,0.0,-100.0,-68.2,False,,1.0
AAPL,tres_semanas,call,2021-03-15T00:00:00,2021-04-05T00:00:00,21.0,120.65,132.72,1.385,0.0,0.44,0.0,-100.0,-138.49,False,,1.17
AAPL,tres_semanas,call,2021-03-22T00:00:00,2021-04-12T00:00:00,21.0,120.07,132.08,1.537,0.0,0.459,0.0,-100.0,-153.69,False,,1.0
AAPL,tres_semanas,call,2021-04-05T00:00:00,2021-04-26T00:00:00,21.0,122.51,134.76,0.917,0.784,0.377,0.854,-14.6,-13.36,True,3.0,2.41
AAPL,tres_semanas,call,2021-05-06T00:00:00,2021-05-27T00:00:00,21.0,126.25,138.87,0.312,0.0,0.275,0.0,-100.0,-31.19,False,,1.08
AAPL,tres_semanas,call,2021-05-11T00:00:00,2021-06-01T00:00:00,21.0,122.73,135.0,0.221,0.0,0.255,0.0,-100.0,-22.06,False,,1.13
AAPL,tres_semanas,call,2021-05-19T00:00:00,2021-06-09T00:00:00,21.0,121.54,133.7,0.31,0.277,0.277,0.895,-10.5,-3.26,True,1.0,1.79
AAPL,tres_semanas,call,2021-06-02T00:00:00,2021-06-23T00:00:00,21.0,121.9,134.09,0.195,0.0,0.249,0.0,-100.0,-19.52,False,,1.12
AAPL,tres_semanas,call,2021-06-11T00:00:00,2021-07-02T00:00:00,21.0,124.13,136.55,0.069,0.082,0.204,1.18,18.0,1.25,True,3.0,3.01
AAPL,tres_semanas,call,2021-09-24T00:00:00,2021-10-15T00:00:00,21.0,143.43,157.77,0.291,0.0,0.262,0.0,-100.0,-29.1,False,,1.0
AAPL,tres_semanas,call,2021-10-01T00:00:00,2021-10-22T00:00:00,21.0,139.26,153.18,0.21,0.0,0.246,0.0,-100.0,-21.02,False,,1.0
AAPL,tres_semanas,call,2021-10-06T00:00:00,2021-10-27T00:00:00,21.0,138.62,152.48,0.267,0.0,0.259,0.0,-100.0,-26.68,False,,1.25
AAPL,tres_semanas,call,2021-10-13T00:00:00,2021-11-03T00:00:00,21.0,137.56,151.31,0.14,0.149,0.227,1.066,6.6,0.91,True,1.0,5.98
AAPL,tres_semanas,call,2021-10-18T00:00:00,2021-11-08T00:00:00,21.0,143.06,157.37,0.134,0.116,0.223,0.872,-12.8,-1.71,True,1.0,1.8
AAPL,tres_semanas,call,2022-01-28T00:00:00,2022-02-18T00:00:00,21.0,166.52,183.17,1.261,0.0,0.379,0.0,-100.0,-126.06,False,,1.41
AAPL,tres_semanas,call,2022-02-15T00:00:00,2022-03-08T00:00:00,21.0,169.14,186.06,1.322,0.0,0.383,0.0,-100.0,-132.17,False,,1.0
AAPL,tres_semanas,call,2022-02-24T00:00:00,2022-03-17T00:00:00,21.0,159.3,175.23,1.454,0.0,0.404,0.0,-100.0,-145.45,False,,1.21
AAPL,tres_semanas,call,2022-03-18T00:00:00,2022-04-08T00:00:00,21.0,160.52,176.57,1.288,0.997,0.386,0.774,-22.6,-29.12,True,5.0,3.04
AAPL,tres_semanas,call,2022-04-19T00:00:00,2022-05-10T00:00:00,21.0,163.86,180.25,0.617,0.0,0.306,0.0,-100.0,-61.7,False,,1.0
AAPL,tres_semanas,call,2022-04-28T00:00:00,2022-05-19T00:00:00,21.0,160.18,176.2,1.139,0.0,0.371,0.0,-100.0,-113.94,False,,1.0
